@id,n,r,r1,NCBI_id
1984,SEMA4B,ncbigene:10509,ncbigene,10509
1983,LGALS1,ncbigene:3956,ncbigene,3956
1982,SEMA4D,ncbigene:10507,ncbigene,10507
1981,HLA-DQB1,ncbigene:3119,ncbigene,3119
1980,SEMA4F,ncbigene:10505,ncbigene,10505
1979,JPT2,ncbigene:90861,ncbigene,90861
1978,GGCT,ncbigene:79017,ncbigene,79017
1977,THRSP,ncbigene:7069,ncbigene,7069
1976,SUMO3,ncbigene:6612,ncbigene,6612
1975,PCYT2,ncbigene:5833,ncbigene,5833
1974,KIAA1191,ncbigene:57179,ncbigene,57179
1973,DPYSL5,ncbigene:56896,ncbigene,56896
1972,NECAP2,ncbigene:55707,ncbigene,55707
1971,RTF2,ncbigene:51507,ncbigene,51507
1970,KPNA2,ncbigene:3838,ncbigene,3838
1969,GSTA1,ncbigene:2938,ncbigene,2938
1968,GMFB,ncbigene:2764,ncbigene,2764
1967,RPIA,ncbigene:22934,ncbigene,22934
1966,ALDOA,ncbigene:226,ncbigene,226
1965,EIF4EBP1,ncbigene:1978,ncbigene,1978
1964,TICAM1,ncbigene:148022,ncbigene,148022
1963,MPLKIP,ncbigene:136647,ncbigene,136647
1962,ATG4A,ncbigene:115201,ncbigene,115201
1961,CARM1,ncbigene:10498,ncbigene,10498
1960,UNC13B,ncbigene:10497,ncbigene,10497
1959,ENOX2,ncbigene:10495,ncbigene,10495
1958,C4orf19,ncbigene:55286,ncbigene,55286
1957,PROSER2,ncbigene:254427,ncbigene,254427
1956,PDCD10,ncbigene:11235,ncbigene,11235
1955,STK25,ncbigene:10494,ncbigene,10494
1954,SNRNP70,ncbigene:6625,ncbigene,6625
1953,SYNCRIP,ncbigene:10492,ncbigene,10492
1952,CCDC120,ncbigene:90060,ncbigene,90060
1951,COLQ,ncbigene:8292,ncbigene,8292
1950,C1QTNF9B,ncbigene:387911,ncbigene,387911
1949,IDS,ncbigene:3423,ncbigene,3423
1948,PRELID1,ncbigene:27166,ncbigene,27166
1947,EDA,ncbigene:1896,ncbigene,1896
1946,FAM163A,ncbigene:148753,ncbigene,148753
1945,COL10A1,ncbigene:1300,ncbigene,1300
1944,COL8A2,ncbigene:1296,ncbigene,1296
1943,EMID1,ncbigene:129080,ncbigene,129080
1942,DNAJC6,ncbigene:9829,ncbigene,9829
1941,STX11,ncbigene:8676,ncbigene,8676
1940,ASPH,ncbigene:444,ncbigene,444
1939,RNF7,ncbigene:9616,ncbigene,9616
1938,ITLN1,ncbigene:55600,ncbigene,55600
1937,LRRC41,ncbigene:10489,ncbigene,10489
1936,AP3B1,ncbigene:8546,ncbigene,8546
1935,OGT,ncbigene:8473,ncbigene,8473
1934,SYVN1,ncbigene:84447,ncbigene,84447
1933,NLRX1,ncbigene:79671,ncbigene,79671
1932,CREB3L2,ncbigene:64764,ncbigene,64764
1931,PDGFC,ncbigene:56034,ncbigene,56034
1930,FAM8A1,ncbigene:51439,ncbigene,51439
1929,HCFC1,ncbigene:3054,ncbigene,3054
1928,HCFC2,ncbigene:29915,ncbigene,29915
1927,GLUL,ncbigene:2752,ncbigene,2752
1926,TMED1,ncbigene:11018,ncbigene,11018
1925,ACTA1,ncbigene:58,ncbigene,58
1924,BCL7C,ncbigene:9274,ncbigene,9274
1923,ACTB,ncbigene:60,ncbigene,60
1922,ACTA2,ncbigene:59,ncbigene,59
1921,ACTBL2,ncbigene:345651,ncbigene,345651
1920,TWF2,ncbigene:11344,ncbigene,11344
1919,CFL1,ncbigene:1072,ncbigene,1072
1918,CAP1,ncbigene:10487,ncbigene,10487
1917,CAP2,ncbigene:10486,ncbigene,10486
1916,SEC24D,ncbigene:9871,ncbigene,9871
1915,EIF4A3,ncbigene:9775,ncbigene,9775
1914,SEC24C,ncbigene:9632,ncbigene,9632
1913,SEC24A,ncbigene:10802,ncbigene,10802
1912,SEC23A,ncbigene:10484,ncbigene,10484
1911,NUP214,ncbigene:8021,ncbigene,8021
1910,NXT2,ncbigene:55916,ncbigene,55916
1909,NXT1,ncbigene:29107,ncbigene,29107
1908,NXF1,ncbigene:10482,ncbigene,10482
1907,EIF3I,ncbigene:8668,ncbigene,8668
1906,EIF3G,ncbigene:8666,ncbigene,8666
1905,EIF3F,ncbigene:8665,ncbigene,8665
1904,EIF3D,ncbigene:8664,ncbigene,8664
1903,EIF3C,ncbigene:8663,ncbigene,8663
1902,EIF3L,ncbigene:51386,ncbigene,51386
1901,EIF3E,ncbigene:3646,ncbigene,3646
1900,GSTA5,ncbigene:221357,ncbigene,221357
1899,EIF3M,ncbigene:10480,ncbigene,10480
1898,SLC9A7,ncbigene:84679,ncbigene,84679
1897,ALDH3A2,ncbigene:224,ncbigene,224
1896,SLC9A6,ncbigene:10479,ncbigene,10479
1895,TSPAN8,ncbigene:7103,ncbigene,7103
1894,SLC25A17,ncbigene:10478,ncbigene,10478
1893,RNF25,ncbigene:64320,ncbigene,64320
1892,UBE2E3,ncbigene:10477,ncbigene,10477
1891,B4GALT3,ncbigene:8703,ncbigene,8703
1890,ATP5PB,ncbigene:515,ncbigene,515
1889,SGCZ,ncbigene:137868,ncbigene,137868
1888,ATP5PD,ncbigene:10476,ncbigene,10476
1887,TADA2B,ncbigene:93624,ncbigene,93624
1886,TAF12,ncbigene:6883,ncbigene,6883
1885,TADA2A,ncbigene:6871,ncbigene,6871
1884,KAT14,ncbigene:57325,ncbigene,57325
1883,ATXN7L3,ncbigene:56970,ncbigene,56970
1882,YEATS2,ncbigene:55689,ncbigene,55689
1881,SUPT20H,ncbigene:55578,ncbigene,55578
1880,MBIP,ncbigene:51562,ncbigene,51562
1879,KAT2A,ncbigene:2648,ncbigene,2648
1878,ZZZ3,ncbigene:26009,ncbigene,26009
1877,DR1,ncbigene:1810,ncbigene,1810
1876,TADA1,ncbigene:117143,ncbigene,117143
1875,TADA3,ncbigene:10474,ncbigene,10474
1874,MACROH2A1,ncbigene:9555,ncbigene,9555
1873,H4C14,ncbigene:8370,ncbigene,8370
1872,KLHL36,ncbigene:79786,ncbigene,79786
1871,XRCC5,ncbigene:7520,ncbigene,7520
1870,H2AC21,ncbigene:317772,ncbigene,317772
1869,XRCC6,ncbigene:2547,ncbigene,2547
1868,ATE1,ncbigene:11101,ncbigene,11101
1867,ZNF131,ncbigene:7690,ncbigene,7690
1866,ATXN1L,ncbigene:342371,ncbigene,342371
1865,CIC,ncbigene:23152,ncbigene,23152
1864,ZBTB18,ncbigene:10472,ncbigene,10472
1863,DCAF5,ncbigene:8816,ncbigene,8816
1862,UXT,ncbigene:8409,ncbigene,8409
1861,WDR61,ncbigene:80349,ncbigene,80349
1860,RPAP3,ncbigene:79657,ncbigene,79657
1859,VBP1,ncbigene:7411,ncbigene,7411
1858,PIH1D1,ncbigene:55011,ncbigene,55011
1857,PEX7,ncbigene:5191,ncbigene,5191
1856,KRTAP13-3,ncbigene:337960,ncbigene,337960
1855,GNB2,ncbigene:2783,ncbigene,2783
1854,PFDN6,ncbigene:10471,ncbigene,10471
1853,CD63,ncbigene:967,ncbigene,967
1852,HYAL3,ncbigene:8372,ncbigene,8372
1851,C12orf49,ncbigene:79794,ncbigene,79794
1850,OGFOD3,ncbigene:79701,ncbigene,79701
1849,SMPD1,ncbigene:6609,ncbigene,6609
1848,DPEP2,ncbigene:64174,ncbigene,64174
1847,NCEH1,ncbigene:57552,ncbigene,57552
1846,POGLUT1,ncbigene:56983,ncbigene,56983
1845,SPPL2B,ncbigene:56928,ncbigene,56928
1844,A4GALT,ncbigene:53947,ncbigene,53947
1843,A4GNT,ncbigene:51146,ncbigene,51146
1842,HYAL1,ncbigene:3373,ncbigene,3373
1841,TOR1AIP1,ncbigene:26092,ncbigene,26092
1840,GAA,ncbigene:2548,ncbigene,2548
1839,ARHGEF7,ncbigene:8874,ncbigene,8874
1838,ACTL6A,ncbigene:86,ncbigene,86
1837,PSMG3,ncbigene:84262,ncbigene,84262
1836,YEATS4,ncbigene:8089,ncbigene,8089
1835,VPS72,ncbigene:6944,ncbigene,6944
1834,ACTR6,ncbigene:64431,ncbigene,64431
1833,P3H1,ncbigene:64175,ncbigene,64175
1832,DMAP1,ncbigene:55929,ncbigene,55929
1831,H2AZ1,ncbigene:3015,ncbigene,3015
1830,GIT1,ncbigene:28964,ncbigene,28964
1829,SRCAP,ncbigene:10847,ncbigene,10847
1828,CRTAP,ncbigene:10491,ncbigene,10491
1827,ZNHIT1,ncbigene:10467,ncbigene,10467
1826,CD40,ncbigene:958,ncbigene,958
1825,COG1,ncbigene:9382,ncbigene,9382
1824,COG7,ncbigene:91949,ncbigene,91949
1823,COG8,ncbigene:84342,ncbigene,84342
1822,COG3,ncbigene:83548,ncbigene,83548
1821,COG6,ncbigene:57511,ncbigene,57511
1820,COG4,ncbigene:25839,ncbigene,25839
1819,COG2,ncbigene:22796,ncbigene,22796
1818,COMTD1,ncbigene:118881,ncbigene,118881
1817,COG5,ncbigene:10466,ncbigene,10466
1816,PPIH,ncbigene:10465,ncbigene,10465
1815,PIBF1,ncbigene:10464,ncbigene,10464
1814,CD7,ncbigene:924,ncbigene,924
1813,HLA-DMB,ncbigene:3109,ncbigene,3109
1812,SPDEF,ncbigene:25803,ncbigene,25803
1811,BTNL9,ncbigene:153579,ncbigene,153579
1810,LYZL2,ncbigene:119180,ncbigene,119180
1809,SLC30A9,ncbigene:10463,ncbigene,10463
1808,CLEC10A,ncbigene:10462,ncbigene,10462
1807,CKAP5,ncbigene:9793,ncbigene,9793
1806,TACC3,ncbigene:10460,ncbigene,10460
1805,ICAM2,ncbigene:3384,ncbigene,3384
1804,MAD2L2,ncbigene:10459,ncbigene,10459
1803,ESPN,ncbigene:83715,ncbigene,83715
1802,BAIAP2L1,ncbigene:55971,ncbigene,55971
1801,EPS8,ncbigene:2059,ncbigene,2059
1800,CLPB,ncbigene:81570,ncbigene,81570
1799,HAX1,ncbigene:10456,ncbigene,10456
1798,DBNL,ncbigene:28988,ncbigene,28988
1797,ECH1,ncbigene:1891,ncbigene,1891
1796,ECI2,ncbigene:10455,ncbigene,10455
1795,MAP3K7,ncbigene:6885,ncbigene,6885
1794,S100A10,ncbigene:6281,ncbigene,6281
1793,IFI35,ncbigene:3430,ncbigene,3430
1792,TAB3,ncbigene:257397,ncbigene,257397
1791,TAB2,ncbigene:23118,ncbigene,23118
1790,CARNMT1,ncbigene:138199,ncbigene,138199
1789,EMILIN1,ncbigene:11117,ncbigene,11117
1788,SFXN5,ncbigene:94097,ncbigene,94097
1787,TRABD,ncbigene:80305,ncbigene,80305
1786,FOXRED2,ncbigene:80020,ncbigene,80020
1785,PINK1,ncbigene:65018,ncbigene,65018
1784,NCR3LG1,ncbigene:374383,ncbigene,374383
1783,GP5,ncbigene:2814,ncbigene,2814
1782,GBAP1,ncbigene:2630,ncbigene,2630
1781,MTG2,ncbigene:26164,ncbigene,26164
1780,CYP2C9,ncbigene:1559,ncbigene,1559
1779,TOMM40,ncbigene:10452,ncbigene,10452
1778,ZNF830,ncbigene:91603,ncbigene,91603
1777,BUD31,ncbigene:8896,ncbigene,8896
1776,DNAJC17,ncbigene:55192,ncbigene,55192
1775,HNRNPCL1,ncbigene:343069,ncbigene,343069
1774,MCCC1,ncbigene:56922,ncbigene,56922
1773,DARS2,ncbigene:55157,ncbigene,55157
1772,LARS2,ncbigene:23395,ncbigene,23395
1771,DBT,ncbigene:1629,ncbigene,1629
1770,ACAA2,ncbigene:10449,ncbigene,10449
1769,ST3GAL4,ncbigene:6484,ncbigene,6484
1768,CHST8,ncbigene:64377,ncbigene,64377
1767,GCNT2,ncbigene:2651,ncbigene,2651
1766,FAM3C,ncbigene:10447,ncbigene,10447
1765,RUVBL1,ncbigene:8607,ncbigene,8607
1764,TULP3,ncbigene:7289,ncbigene,7289
1763,PHF20L1,ncbigene:51105,ncbigene,51105
1762,TFPT,ncbigene:29844,ncbigene,29844
1761,KANSL1,ncbigene:284058,ncbigene,284058
1760,INO80E,ncbigene:283899,ncbigene,283899
1759,RUVBL2,ncbigene:10856,ncbigene,10856
1758,MCRS1,ncbigene:10445,ncbigene,10445
1757,EXOG,ncbigene:9941,ncbigene,9941
1756,PRRC2B,ncbigene:84726,ncbigene,84726
1755,RTBDN,ncbigene:83546,ncbigene,83546
1754,MRM1,ncbigene:79922,ncbigene,79922
1753,TAFA1,ncbigene:407738,ncbigene,407738
1752,GORASP2,ncbigene:26003,ncbigene,26003
1751,LYG2,ncbigene:254773,ncbigene,254773
1750,GAST,ncbigene:2520,ncbigene,2520
1749,CYS1,ncbigene:192668,ncbigene,192668
1748,CST5,ncbigene:1473,ncbigene,1473
1747,CST3,ncbigene:1471,ncbigene,1471
1746,PTRH1,ncbigene:138428,ncbigene,138428
1745,STMN2,ncbigene:11075,ncbigene,11075
1744,PRPF4,ncbigene:9128,ncbigene,9128
1743,B4GALT2,ncbigene:8704,ncbigene,8704
1742,LYPD4,ncbigene:147719,ncbigene,147719
1741,N4BP2L2,ncbigene:10443,ncbigene,10443
1740,CUL3,ncbigene:8452,ncbigene,8452
1739,IPO7,ncbigene:10527,ncbigene,10527
1738,CDX1,ncbigene:1044,ncbigene,1044
1737,TJP1,ncbigene:7082,ncbigene,7082
1736,TBP,ncbigene:6908,ncbigene,6908
1735,SSBP1,ncbigene:6742,ncbigene,6742
1734,ARL4D,ncbigene:379,ncbigene,379
1733,DAPK1,ncbigene:1612,ncbigene,1612
1732,FAM122B,ncbigene:159090,ncbigene,159090
1731,IFI30,ncbigene:10437,ncbigene,10437
1730,CAMK2A,ncbigene:815,ncbigene,815
1729,CTSO,ncbigene:1519,ncbigene,1519
1728,LYPLA1,ncbigene:10434,ncbigene,10434
1727,PACC1,ncbigene:55248,ncbigene,55248
1726,TMEM147,ncbigene:10430,ncbigene,10430
1725,CFDP1,ncbigene:10428,ncbigene,10428
1724,SEC23B,ncbigene:10483,ncbigene,10483
1723,SEC24B,ncbigene:10427,ncbigene,10427
1722,CD70,ncbigene:970,ncbigene,970
1721,TNFSF14,ncbigene:8740,ncbigene,8740
1720,MZT1,ncbigene:440145,ncbigene,440145
1719,MAGEA8,ncbigene:4107,ncbigene,4107
1718,TUBG2,ncbigene:27175,ncbigene,27175
1717,APLNR,ncbigene:187,ncbigene,187
1716,CMKLR1,ncbigene:1240,ncbigene,1240
1715,TUBGCP5,ncbigene:114791,ncbigene,114791
1714,TUBGCP3,ncbigene:10426,ncbigene,10426
1713,SOCS6,ncbigene:9306,ncbigene,9306
1712,SPSB4,ncbigene:92369,ncbigene,92369
1711,CUL5,ncbigene:8065,ncbigene,8065
1710,RAB40A,ncbigene:142684,ncbigene,142684
1709,ARIH2,ncbigene:10425,ncbigene,10425
1708,ELAC2,ncbigene:60528,ncbigene,60528
1707,INSL3,ncbigene:3640,ncbigene,3640
1706,IGF2,ncbigene:3481,ncbigene,3481
1705,PNPLA1,ncbigene:285848,ncbigene,285848
1704,DHX38,ncbigene:9785,ncbigene,9785
1703,SART1,ncbigene:9092,ncbigene,9092
1702,ACAD11,ncbigene:84129,ncbigene,84129
1701,SNRPD3,ncbigene:6634,ncbigene,6634
1700,SNRPD2,ncbigene:6633,ncbigene,6633
1699,SNRPD1,ncbigene:6632,ncbigene,6632
1698,RBM3,ncbigene:5935,ncbigene,5935
1697,GAR1,ncbigene:54433,ncbigene,54433
1696,CHTOP,ncbigene:26097,ncbigene,26097
1695,RBFOX2,ncbigene:23543,ncbigene,23543
1694,EPB41L3,ncbigene:23136,ncbigene,23136
1693,FBL,ncbigene:2091,ncbigene,2091
1692,CIRBP,ncbigene:1153,ncbigene,1153
1691,LSM6,ncbigene:11157,ncbigene,11157
1690,SULF2,ncbigene:55959,ncbigene,55959
1689,AHCYL1,ncbigene:10768,ncbigene,10768
1688,TEAD2,ncbigene:8463,ncbigene,8463
1687,PRRG4,ncbigene:79056,ncbigene,79056
1686,TEAD4,ncbigene:7004,ncbigene,7004
1685,LAIR2,ncbigene:3904,ncbigene,3904
1684,CYYR1,ncbigene:116159,ncbigene,116159
1683,YAP1,ncbigene:10413,ncbigene,10413
1682,RPS16,ncbigene:6217,ncbigene,6217
1681,RPL18A,ncbigene:6142,ncbigene,6142
1680,NLE1,ncbigene:54475,ncbigene,54475
1679,RPL35,ncbigene:11224,ncbigene,11224
1678,RER1,ncbigene:11079,ncbigene,11079
1677,ARL6IP5,ncbigene:10550,ncbigene,10550
1676,IFITM3,ncbigene:10410,ncbigene,10410
1675,TPST2,ncbigene:8459,ncbigene,8459
1674,DSN1,ncbigene:79980,ncbigene,79980
1673,SPC25,ncbigene:57405,ncbigene,57405
1672,NSL1,ncbigene:25936,ncbigene,25936
1671,SPC24,ncbigene:147841,ncbigene,147841
1670,ZWINT,ncbigene:11130,ncbigene,11130
1669,NDC80,ncbigene:10403,ncbigene,10403
1668,PTCH1,ncbigene:5727,ncbigene,5727
1667,PDGFRA,ncbigene:5156,ncbigene,5156
1666,ST3GAL6,ncbigene:10402,ncbigene,10402
1665,CDS2,ncbigene:8760,ncbigene,8760
1664,VIPR2,ncbigene:7434,ncbigene,7434
1663,VSIG2,ncbigene:23584,ncbigene,23584
1662,CDS1,ncbigene:1040,ncbigene,1040
1661,HELZ,ncbigene:9931,ncbigene,9931
1660,RACK1,ncbigene:10399,ncbigene,10399
1659,WDR26,ncbigene:80232,ncbigene,80232
1658,FRAS1,ncbigene:80144,ncbigene,80144
1657,LDLR,ncbigene:3949,ncbigene,3949
1656,GALNS,ncbigene:2588,ncbigene,2588
1655,IL17RA,ncbigene:23765,ncbigene,23765
1654,FUT11,ncbigene:170384,ncbigene,170384
1653,COL6A2,ncbigene:1292,ncbigene,1292
1652,COL6A1,ncbigene:1291,ncbigene,1291
1651,ANAPC5,ncbigene:51433,ncbigene,51433
1650,C16orf87,ncbigene:388272,ncbigene,388272
1649,ANAPC13,ncbigene:25847,ncbigene,25847
1648,ANAPC16,ncbigene:119504,ncbigene,119504
1647,ANAPC10,ncbigene:10393,ncbigene,10393
1646,UBE3B,ncbigene:89910,ncbigene,89910
1645,IQGAP1,ncbigene:8826,ncbigene,8826
1644,EFCAB7,ncbigene:84455,ncbigene,84455
1643,MYO19,ncbigene:80179,ncbigene,80179
1642,MYH14,ncbigene:79784,ncbigene,79784
1641,MYL6,ncbigene:4637,ncbigene,4637
1640,MYH10,ncbigene:4628,ncbigene,4628
1639,MYH9,ncbigene:4627,ncbigene,4627
1638,MYO18A,ncbigene:399687,ncbigene,399687
1637,IQGAP2,ncbigene:10788,ncbigene,10788
1636,MYL12B,ncbigene:103910,ncbigene,103910
1635,CORO2A,ncbigene:7464,ncbigene,7464
1634,CORO2B,ncbigene:10391,ncbigene,10391
1633,HERC2,ncbigene:8924,ncbigene,8924
1632,NEURL4,ncbigene:84461,ncbigene,84461
1631,KXD1,ncbigene:79036,ncbigene,79036
1630,KTN1,ncbigene:3895,ncbigene,3895
1629,IGSF3,ncbigene:3321,ncbigene,3321
1628,SPATA24,ncbigene:202051,ncbigene,202051
1627,C4orf46,ncbigene:201725,ncbigene,201725
1626,CDR2,ncbigene:1039,ncbigene,1039
1625,UFSP2,ncbigene:55325,ncbigene,55325
1624,DPY19L1,ncbigene:23333,ncbigene,23333
1623,BTN3A1,ncbigene:11119,ncbigene,11119
1622,BTN3A2,ncbigene:11118,ncbigene,11118
1621,BTN3A3,ncbigene:10384,ncbigene,10384
1620,ZMYM4,ncbigene:9202,ncbigene,9202
1619,CDC42SE2,ncbigene:56990,ncbigene,56990
1618,EML2,ncbigene:24139,ncbigene,24139
1617,SETX,ncbigene:23064,ncbigene,23064
1616,CDC42EP1,ncbigene:11135,ncbigene,11135
1615,TBCD,ncbigene:6904,ncbigene,6904
1614,ARL2,ncbigene:402,ncbigene,402
1613,B3GNT2,ncbigene:10678,ncbigene,10678
1612,DLGAP5,ncbigene:9787,ncbigene,9787
1611,ADAMTS4,ncbigene:9507,ncbigene,9507
1610,AIFM1,ncbigene:9131,ncbigene,9131
1609,STK16,ncbigene:8576,ncbigene,8576
1608,FCN3,ncbigene:8547,ncbigene,8547
1607,TUBB1,ncbigene:81027,ncbigene,81027
1606,TMPRSS5,ncbigene:80975,ncbigene,80975
1605,DOCK5,ncbigene:80005,ncbigene,80005
1604,ST8SIA4,ncbigene:7903,ncbigene,7903
1603,BSG,ncbigene:682,ncbigene,682
1602,RPS14P3,ncbigene:644068,ncbigene,644068
1601,SALL2,ncbigene:6297,ncbigene,6297
1600,RPS27,ncbigene:6232,ncbigene,6232
1599,SPCS3,ncbigene:60559,ncbigene,60559
1598,MAP2K2,ncbigene:5605,ncbigene,5605
1597,TCP11L1,ncbigene:55346,ncbigene,55346
1596,SIAE,ncbigene:54414,ncbigene,54414
1595,PLAUR,ncbigene:5329,ncbigene,5329
1594,CDHR4,ncbigene:389118,ncbigene,389118
1593,TUBB2B,ncbigene:347733,ncbigene,347733
1592,FAM174A,ncbigene:345757,ncbigene,345757
1591,ENPP7,ncbigene:339221,ncbigene,339221
1590,GZMH,ncbigene:2999,ncbigene,2999
1589,GML,ncbigene:2765,ncbigene,2765
1588,EML4,ncbigene:27436,ncbigene,27436
1587,LAMP3,ncbigene:27074,ncbigene,27074
1586,NPTN,ncbigene:27020,ncbigene,27020
1585,CLEC4E,ncbigene:26253,ncbigene,26253
1584,WFDC11,ncbigene:259239,ncbigene,259239
1583,KLK5,ncbigene:25818,ncbigene,25818
1582,TMEM9,ncbigene:252839,ncbigene,252839
1581,VEGFD,ncbigene:2277,ncbigene,2277
1580,FCGR3B,ncbigene:2215,ncbigene,2215
1579,TUBB,ncbigene:203068,ncbigene,203068
1578,EFNA2,ncbigene:1943,ncbigene,1943
1577,EDN3,ncbigene:1908,ncbigene,1908
1576,CLEC4C,ncbigene:170482,ncbigene,170482
1575,CD160,ncbigene:11126,ncbigene,11126
1574,TUBB4B,ncbigene:10383,ncbigene,10383
1573,TUBB4A,ncbigene:10382,ncbigene,10382
1572,STAT2,ncbigene:6773,ncbigene,6773
1571,IRF9,ncbigene:10379,ncbigene,10379
1570,TCP11L2,ncbigene:255394,ncbigene,255394
1569,LRRC1,ncbigene:55227,ncbigene,55227
1568,CACNG2,ncbigene:10369,ncbigene,10369
1567,ACBD3,ncbigene:64746,ncbigene,64746
1566,CACNG3,ncbigene:10368,ncbigene,10368
1565,KLHL22,ncbigene:84861,ncbigene,84861
1564,MICU2,ncbigene:221154,ncbigene,221154
1563,MICU1,ncbigene:10367,ncbigene,10367
1562,ZC4H2,ncbigene:55906,ncbigene,55906
1561,CEP83,ncbigene:51134,ncbigene,51134
1560,PAWR,ncbigene:5074,ncbigene,5074
1559,HMMR,ncbigene:3161,ncbigene,3161
1558,FGF1,ncbigene:2246,ncbigene,2246
1557,CRYAA,ncbigene:1409,ncbigene,1409
1556,RCOR3,ncbigene:55758,ncbigene,55758
1555,PHF21A,ncbigene:51317,ncbigene,51317
1554,HDAC2,ncbigene:3066,ncbigene,3066
1553,RCOR2,ncbigene:283248,ncbigene,283248
1552,GSE1,ncbigene:23199,ncbigene,23199
1551,RCOR1,ncbigene:23186,ncbigene,23186
1550,KDM1A,ncbigene:23028,ncbigene,23028
1549,HMG20A,ncbigene:10363,ncbigene,10363
1548,HMG20B,ncbigene:10362,ncbigene,10362
1547,GOPC,ncbigene:57120,ncbigene,57120
1546,NPM2,ncbigene:10361,ncbigene,10361
1545,PUM3,ncbigene:9933,ncbigene,9933
1544,URB1,ncbigene:9875,ncbigene,9875
1543,DDX21,ncbigene:9188,ncbigene,9188
1542,TAF1A,ncbigene:9015,ncbigene,9015
1541,TAF1B,ncbigene:9014,ncbigene,9014
1540,TAF1C,ncbigene:9013,ncbigene,9013
1539,H2AC11,ncbigene:8969,ncbigene,8969
1538,DDX18,ncbigene:8886,ncbigene,8886
1537,RIOX2,ncbigene:84864,ncbigene,84864
1536,GLYR1,ncbigene:84656,ncbigene,84656
1535,MAK16,ncbigene:84549,ncbigene,84549
1534,NIFK,ncbigene:84365,ncbigene,84365
1533,C7orf50,ncbigene:84310,ncbigene,84310
1532,RPF2,ncbigene:84154,ncbigene,84154
1531,RPF1,ncbigene:80135,ncbigene,80135
1530,ZNF768,ncbigene:79724,ncbigene,79724
1529,NOL12,ncbigene:79159,ncbigene,79159
1528,TAF1D,ncbigene:79101,ncbigene,79101
1527,DDX54,ncbigene:79039,ncbigene,79039
1526,NSD2,ncbigene:7468,ncbigene,7468
1525,TTF1,ncbigene:7270,ncbigene,7270
1524,PPAN-P2RY11,ncbigene:692312,ncbigene,692312
1523,STAU1,ncbigene:6780,ncbigene,6780
1522,SRP72,ncbigene:6731,ncbigene,6731
1521,KRI1,ncbigene:65095,ncbigene,65095
1520,DDX31,ncbigene:64794,ncbigene,64794
1519,NOC3L,ncbigene:64318,ncbigene,64318
1518,TENT4B,ncbigene:64282,ncbigene,64282
1517,RPS9,ncbigene:6203,ncbigene,6203
1516,RPS8,ncbigene:6202,ncbigene,6202
1515,RPS3A,ncbigene:6189,ncbigene,6189
1514,RPLP2,ncbigene:6181,ncbigene,6181
1513,RPL37A,ncbigene:6168,ncbigene,6168
1512,RPL32,ncbigene:6161,ncbigene,6161
1511,RPL27,ncbigene:6155,ncbigene,6155
1510,RPL15,ncbigene:6138,ncbigene,6138
1509,RPL12,ncbigene:6136,ncbigene,6136
1508,RPL9,ncbigene:6133,ncbigene,6133
1507,RPL5,ncbigene:6125,ncbigene,6125
1506,EPB41L5,ncbigene:57669,ncbigene,57669
1505,USP36,ncbigene:57602,ncbigene,57602
1504,DDX24,ncbigene:57062,ncbigene,57062
1503,NKRF,ncbigene:55922,ncbigene,55922
1502,WDR12,ncbigene:55759,ncbigene,55759
1501,DDX27,ncbigene:55661,ncbigene,55661
1500,BRIX1,ncbigene:55299,ncbigene,55299
1499,NAT10,ncbigene:55226,ncbigene,55226
1498,SDAD1,ncbigene:55153,ncbigene,55153
1497,RBM28,ncbigene:55131,ncbigene,55131
1496,PAK1IP1,ncbigene:55003,ncbigene,55003
1495,TEX10,ncbigene:54881,ncbigene,54881
1494,DDX56,ncbigene:54606,ncbigene,54606
1493,NOP16,ncbigene:51491,ncbigene,51491
1492,NIP7,ncbigene:51388,ncbigene,51388
1491,RSL24D1,ncbigene:51187,ncbigene,51187
1490,RPL26L1,ncbigene:51121,ncbigene,51121
1489,RRP15,ncbigene:51018,ncbigene,51018
1488,HP1BP3,ncbigene:50809,ncbigene,50809
1487,NOP2,ncbigene:4839,ncbigene,4839
1486,RPL10A,ncbigene:4736,ncbigene,4736
1485,NCL,ncbigene:4691,ncbigene,4691
1484,HNRNPM,ncbigene:4670,ncbigene,4670
1483,MKI67,ncbigene:4288,ncbigene,4288
1482,CCDC137,ncbigene:339230,ncbigene,339230
1481,DDX51,ncbigene:317781,ncbigene,317781
1480,NOP53,ncbigene:29997,ncbigene,29997
1479,RPL7L1,ncbigene:285855,ncbigene,285855
1478,PELP1,ncbigene:27043,ncbigene,27043
1477,SENP3,ncbigene:26168,ncbigene,26168
1476,RSL1D1,ncbigene:26156,ncbigene,26156
1475,NOC2L,ncbigene:26155,ncbigene,26155
1474,GTPBP4,ncbigene:23560,ncbigene,23560
1473,BOP1,ncbigene:23246,ncbigene,23246
1472,RRS1,ncbigene:23212,ncbigene,23212
1471,RRP1B,ncbigene:23076,ncbigene,23076
1470,RBM34,ncbigene:23029,ncbigene,23029
1469,DDX10,ncbigene:1662,ncbigene,1662
1468,FTSJ3,ncbigene:117246,ncbigene,117246
1467,EBNA1BP2,ncbigene:10969,ncbigene,10969
1466,NSA2,ncbigene:10412,ncbigene,10412
1465,HMGB1,ncbigene:3146,ncbigene,3146
1464,HMGB1P1,ncbigene:10357,ncbigene,10357
1463,GET4,ncbigene:51608,ncbigene,51608
