node1,node2
6147,64983
6147,64949
6147,64848
6147,64794
6147,64432
6147,64318
6147,6430
6147,63893
6147,63875
6147,6229
6147,6228
6147,6223
6147,6218
6147,6217
6147,6209
6147,6204
6147,6203
6147,6202
6147,6194
6147,6193
6147,6189
6147,6188
6147,6187
6147,6175
6147,6168
6147,6166
6147,6150
6143,9904
6143,9790
6143,9730
6143,9584
6143,9188
6143,90480
6143,8899
6143,8886
6143,8638
6143,8575
6143,85437
6143,8531
6143,84946
6143,84811
6143,84656
6143,84549
6143,84545
6143,84450
6143,84365
6143,84311
6143,84310
6143,79954
6143,79759
6143,79724
6143,79590
6143,79159
6143,79039
6143,79009
6143,78988
6143,7818
6143,740
6143,692312
6143,6838
6143,6780
6143,65095
6143,65080
6143,65008
6143,65005
6143,65003
6143,64978
6143,64976
6143,64975
6143,64969
6143,64965
6143,64963
6143,64960
6143,64949
6143,64848
6143,64794
6143,64763
6143,64745
6143,64432
6143,64318
6143,6431
6143,63931
6143,63875
6143,6234
6143,6229
6143,6223
6143,6218
6143,6217
6143,6209
6143,6208
6143,6207
6143,6204
6143,6202
6143,6194
6143,6193
6143,6189
6143,6188
6143,6187
6143,6175
6143,6166
6143,6161
6143,6160
6143,6154
6143,6150
6132,9982
6132,9933
6132,9188
6132,9045
6132,90326
6132,8899
6132,8575
6132,84872
6132,84864
6132,84811
6132,84656
6132,84549
6132,84450
6132,84365
6132,84310
6132,84294
6132,84154
6132,83759
6132,80135
6132,79759
6132,79727
6132,79661
6132,79159
6132,79009
6132,7270
6132,708
6132,692312
6132,6838
6132,6780
6132,6730
6132,64794
6132,64318
6132,6431
6132,6430
6132,64282
6132,6426
6132,6194
6132,6189
6132,6175
6132,6161
6132,6156
6132,6147
6132,6142
6132,6141
6132,6139
6132,6137
6132,6135
56829,9982
56829,9933
56829,9904
56829,9188
56829,9045
56829,90326
56829,8886
56829,8575
56829,8531
56829,84656
56829,84549
56829,84450
56829,84365
56829,84310
56829,84298
56829,83759
56829,8336
56829,80742
56829,80135
56829,79759
56829,79727
56829,79661
56829,79159
56829,6838
56829,6780
56829,6727
56829,65095
56829,64969
56829,64965
56829,64949
56829,64763
56829,6431
56829,6430
56829,64282
56829,6426
56829,6229
56829,6223
56829,6209
56829,6207
56829,6204
56829,6202
56829,6194
56829,6189
56829,6175
56829,6161
56829,6160
56829,6158
56829,6156
56829,6154
56829,6147
56829,6143
56829,6142
56829,6141
56829,6139
56829,6138
56829,6137
56829,6136
56829,6135
56829,6132
56829,6130
56829,6129
56829,6124
56829,6122
56829,5939
56829,57062
54487,9933
54487,9904
54487,9790
54487,92856
54487,8575
54487,84656
54487,84549
54487,84450
54487,84365
54487,84310
54487,84154
54487,79759
54487,79670
54487,79080
54487,79039
54487,79009
54487,7270
54487,692312
54487,6838
54487,6780
54487,6733
54487,6732
54487,64794
54487,64318
54487,64282
54487,6207
54487,6181
54487,6147
54487,6139
54487,6124
54487,6122
54487,5976
54487,5813
54487,57109
54487,57062
54487,57050
54487,56829
54487,55922
54487,55692
54487,55661
54487,55299
54487,55131
54487,55003
54487,54865
54487,54606
341567,9801
341567,9790
341567,9188
341567,90957
341567,90480
341567,8969
341567,8531
341567,84450
341567,84311
341567,84240
341567,79759
341567,79590
341567,79159
341567,79009
341567,78988
341567,7818
341567,740
341567,708
341567,692312
341567,65993
341567,65244
341567,65095
341567,65080
341567,65008
341567,65005
341567,65003
341567,64983
341567,64978
341567,64976
341567,64975
341567,64969
341567,64965
341567,64963
341567,64960
341567,64951
341567,64949
341567,64794
341567,64745
341567,64434
341567,64432
341567,64282
341567,63931
341567,63893
341567,63875
341567,6209
341567,6204
341567,6193
341567,6189
341567,6188
341567,6166
341567,6150
341567,6139
341567,60488
341567,57669
341567,57647
341567,57129
341567,57050
341567,56829
341567,55692
341567,55299
341567,55226
341567,55173
341567,55168
341567,55131
341567,55052
341567,55037
341567,54948
341567,54534
341567,54460
341567,54148
341567,51650
341567,51642
341567,51574
341567,51491
341567,51264
341567,51258
341567,51253
341567,51121
341567,51081
341567,51073
341567,51069
341567,51023
341567,51021
341567,51001
341567,50809
341567,4904
341567,4193
341567,3930
3024,9933
3024,9904
3024,9790
3024,92856
3024,90957
3024,8602
3024,8575
3024,85437
3024,85364
3024,8531
3024,84656
3024,84450
3024,84365
3024,84310
3024,84294
3024,84240
3024,84154
3024,79759
3024,79159
3024,79050
3024,7468
3024,7270
3024,692312
3024,6838
3024,6780
3024,6741
3024,65095
3024,64802
3024,64794
3024,64763
3024,64745
3024,63977
3024,6231
3024,6229
3024,6218
3024,6217
3024,6209
3024,6204
3024,6194
3024,6193
3024,6189
3024,6188
3024,6187
3024,6181
3024,6175
3024,6168
3024,6166
3024,6154
3024,6142
3024,6139
3024,6132
3024,6130
3024,6128
3024,6122
3024,5976
3024,5939
3024,5813
3024,57109
3024,57062
3024,56829
3024,55922
3024,55646
3024,55299
3024,55272
3024,55131
3024,54665
3024,54606
3024,51574
3024,51491
3024,51333
3024,51121
3024,51018
3024,50809
3024,4904
3024,4839
3024,4343
3024,400506
3024,3921
3024,339230
3024,317772
29777,9982
29777,9933
29777,9790
29777,9730
29777,9701
29777,9510
29777,9448
29777,9188
29777,90480
29777,89890
29777,8638
29777,8575
29777,8531
29777,84946
29777,84811
29777,84656
29777,84450
29777,84365
29777,84311
29777,84310
29777,84298
29777,84154
29777,84078
29777,8239
29777,81839
29777,80135
29777,79954
29777,79759
29777,79724
29777,79590
29777,79159
29777,79080
29777,79039
29777,7818
29777,7570
29777,692312
29777,6838
29777,6789
29777,6788
29777,6780
29777,6731
29777,6727
29777,65993
29777,65095
29777,65083
29777,65005
29777,65003
29777,64975
29777,64969
29777,64968
29777,64965
29777,64963
29777,64960
29777,64951
29777,64949
29777,64848
29777,64794
29777,64763
29777,64745
29777,64432
29777,64318
29777,6431
29777,6430
29777,64282
29777,6426
29777,63931
29777,63893
29777,6223
29777,6217
29777,6209
29777,6204
29777,6202
29777,6194
29777,6193
29777,6189
29777,6188
29777,6187
29777,6175
29777,6168
29777,6166
29777,6160
29777,6155
29777,6150
29777,6147
29777,6143
29777,6141
29777,6139
29777,6138
29777,6137
29777,6135
29777,6130
29777,6124
29777,6122
29777,60488
29777,60485
29777,5976
29777,5813
29777,57669
29777,57129
29777,57062
29777,57050
29777,56980
29777,56829
29777,5612
29777,55922
29777,55794
29777,55646
29777,55299
29777,55226
29777,55173
29777,55168
29777,55153
29777,55131
29777,55037
29777,55003
29777,54989
29777,54948
29777,54881
29777,54865
29777,54665
29777,54606
29777,54555
29777,54487
29777,54460
29777,54148
29777,51808
29777,51807
29777,51663
29777,51650
29777,51649
29777,51575
29777,51574
29777,51388
29777,51335
29777,51333
29777,51318
29777,51202
29777,51121
29777,51116
29777,51081
29777,51023
29777,51001
29777,4904
29777,4869
29777,4736
29777,4343
29777,4113
29777,400506
29777,339230
29777,3008
29777,29997
29777,29942
29777,29889
11103,9982
11103,9933
11103,9904
11103,988
11103,9790
11103,92856
11103,9188
11103,90957
11103,90326
11103,8886
11103,8602
11103,8575
11103,85437
11103,8531
11103,84946
11103,8467
11103,84549
11103,84365
11103,84319
11103,84298
11103,84294
11103,8336
11103,80742
11103,80135
11103,79759
11103,79727
11103,79661
11103,79171
11103,79080
11103,79050
11103,79039
11103,79009
11103,692312
11103,6838
11103,6741
11103,6627
11103,65095
11103,65005
11103,64949
11103,64763
11103,64745
11103,64434
11103,6431
11103,6430
11103,6426
11103,6229
11103,6223
11103,6218
11103,6217
11103,6209
11103,6208
11103,6207
11103,6204
11103,6203
11103,6202
11103,6194
11103,6193
11103,6189
11103,6188
11103,6187
11103,6175
11103,6166
11103,6160
11103,6154
11103,6147
11103,6143
11103,6139
11103,6134
11103,6130
11103,6124
11103,6122
11103,5813
11103,57696
11103,57669
11103,57109
11103,57062
11103,57050
11103,56829
11103,55922
11103,55759
11103,55661
11103,55299
11103,55272
11103,55003
11103,54433
11103,51808
11103,51574
11103,51491
11103,51388
11103,51121
11103,51069
11103,51018
11103,4904
11103,4343
11103,4113
11103,400506
11103,3921
11103,388524
11103,341567
11103,339230
11103,317772
11103,3024
11103,3014
11103,3012
11103,3010
11103,3008
11103,29997
11103,29942
11103,29889
11103,29777
11103,29080
11103,285855
11103,27107
11103,26574
11103,26156
11103,23567
11103,23560
11103,23521
11103,23466
11103,23451
11103,23350
11103,23246
11103,23223
11103,23212
11103,23144
11103,22907
11103,1736
11103,1662
11103,1616
11103,135295
11103,117246
11103,11224
10199,9982
10199,8575
10199,83759
10199,79759
10199,79727
10199,79661
10199,6727
10199,6431
10199,6223
10199,6204
10199,6194
10199,6187
10199,6175
10199,6160
10199,6147
10199,6143
10199,6137
10199,6132
10199,6124
10199,6122
10199,56829
10199,55272
10199,54487
10199,4869
10199,4113
10199,341567
10199,3024
10199,3008
10199,29777
10199,23567
10199,23521
10199,11103
10199,10360
83596,84262
8161,9733
8161,9129
80011,91608
80011,8704
80011,83596
79897,84262
79897,80011
7259,8575
65993,84273
65993,84262
65993,80742
65993,80011
65993,79727
65993,79661
65993,7818
65993,6727
653404,9778
653404,9453
653404,80011
653404,79896
653404,79663
6205,84262
6205,80011
60370,9094
60370,90355
60370,84747
60370,84262
60370,80011
57035,80011
57035,708
57035,57380
5698,9861
5698,9491
5698,8624
5698,84262
5698,80011
5698,5721
5698,5720
5698,5719
5698,5718
5698,5717
5698,5714
5698,5713
5698,5709
5698,5708
5698,5707
5698,5706
5698,5705
5698,5704
5698,5702
5698,5701
5698,5700
5698,5699
5698,56984
5695,9861
5695,9491
5695,8624
5695,84262
5695,80011
5695,5721
5695,5720
5695,5717
5695,5704
5695,5702
5695,56984
5695,5698
5695,5696
5686,9491
5686,8624
5686,84262
5686,80011
5686,5721
5686,5720
5686,56984
5686,5698
5686,5695
5686,5694
5686,5693
5686,5692
5686,5691
5686,5690
5686,5689
5686,5688
5686,5687
55695,7103
55692,84365
55692,80011
55692,79039
55692,79009
55692,708
55692,6733
55692,6732
55692,6432
55692,6431
55692,6426
55692,63893
55692,6223
55692,6137
55692,57380
55272,92856
55272,9045
55272,84262
55272,83759
55272,80011
55272,79727
55272,6431
55272,6223
55272,6204
55272,6194
55272,6175
55272,6160
55272,6137
55272,6135
55272,57050
55272,56829
55272,55646
55220,9361
55220,908
55220,7203
55220,6950
54961,8925
30850,9342
30850,8655
30850,8419
30850,80011
30850,7534
30850,7533
30850,7532
30850,7531
30850,7529
30850,3895
27296,80011
26112,9512
26112,9453
26112,9361
26112,84262
26112,80011
26112,7156
26112,389362
23600,84262
23600,80011
23600,3329
135458,80011
135458,5883
135458,5810
135458,3312
1198,9967
1198,9774
1198,9360
1198,91746
1198,80011
1198,6733
1198,64783
1198,6434
1198,6432
1198,6431
1198,6430
1198,6429
1198,6426
1198,63893
1198,5930
1198,56257
1198,55692
1198,55227
1198,5411
1198,51593
1198,3320
1198,3183
1198,29942
1198,29896
1198,27332
1198,25962
1198,23708
1198,23524
1198,23513
1198,23382
1198,23210
1198,23185
1198,23091
1198,22985
1198,2289
1198,221092
1198,124245
10197,91608
10197,83596
10197,8161
10197,80011
10197,79897
10197,7259
10197,65993
10197,653404
10197,6205
10197,60370
10197,57035
10197,5698
10197,5695
10197,5686
10197,55695
10197,55692
10197,55272
10197,55220
10197,54961
10197,54620
10197,349136
10197,30850
10197,27296
10197,26112
10197,23600
10197,23125
10197,135458
10197,1198
6187,9982
6187,9904
6187,9790
6187,9188
6187,90957
6187,8886
6187,8638
6187,8575
6187,85437
6187,85364
6187,8531
6187,84946
6187,84656
6187,84524
6187,84450
6187,84306
6187,83732
6187,8338
6187,8336
6187,80135
6187,79954
6187,79759
6187,79727
6187,79724
6187,79159
6187,7745
6187,7570
6187,708
6187,692312
6187,6838
6187,6780
6187,6741
6187,65095
6187,64763
6187,64434
6187,6431
6187,6430
6187,6229
6187,6223
6187,6222
6187,6218
6187,6217
6187,6209
6187,6208
6187,6207
6187,6204
6187,6203
6187,6202
6187,6194
6187,6193
6187,6189
6187,6188
5134,6187
10196,84306
10196,6187
10196,5134
56650,90231
56650,8702
56650,84868
56650,8417
22918,444
10195,56650
10195,23555
10195,22918
10195,1902
7265,92369
7265,9217
7265,84727
58478,6293
168620,90957
168620,89890
168620,8531
168620,80829
168620,708
168620,6832
168620,6209
168620,6175
168620,573
168620,55274
168620,55147
168620,51491
168620,51142
168620,4904
168620,3930
168620,28973
168620,27332
168620,1967
140459,9616
140459,9397
140459,81488
140459,8065
140459,79871
140459,6921
140459,55662
140459,5439
140459,5436
140459,5435
140459,5433
140459,5432
140459,5431
140459,5430
140459,51184
140459,2873
10488,8546
10488,8473
10488,84447
10488,84131
10488,79671
10488,64764
10488,56034
10488,51439
10488,3054
10488,29915
10488,2752
10488,11018
10193,7265
10193,58478
10193,168620
10193,140459
10193,10488
91608,9361
84790,9507
84790,9450
84790,9131
84790,908
84790,90203
84790,8704
84790,8576
79861,908
7277,908
7277,90488
7277,90203
7277,8567
7277,84790
7277,84709
7277,80975
7277,7846
7001,91369
7001,908
7001,79031
7001,7203
54461,91833
54461,908
54461,8453
54461,79699
54461,79269
54461,7203
54461,6950
54461,6500
54461,63891
441531,908
441531,79031
441531,7203
441531,6950
441531,5224
441531,5082
349136,908
349136,81572
349136,79031
349136,7203
349136,6950
349136,5082
153328,91369
153328,81570
153328,6950
153328,51608
153328,5082
152816,9581
152816,9512
152816,5082
152816,4126
152816,285966
152816,26133
152816,254552
152816,23203
10376,908
10376,84790
10376,7846
10376,7277
10376,7203
10376,6950
10376,255394
10376,22948
10376,10576
10376,10575
10376,10574
10190,91608
10190,84790
10190,79861
10190,7277
10190,7203
10190,7001
10190,54461
10190,441531
10190,349136
10190,22948
10190,153328
10190,152816
10190,10576
10190,10574
10190,10376
2990,9450
2990,8836
2990,84866
2990,84569
2990,79630
2990,6901
2990,64174
2990,6013
2990,57152
2990,5156
2990,3423
2990,338328
2289,9022
2289,8986
2289,8814
2289,85481
2289,8517
2289,83983
2289,818
2289,79892
2289,728642
2289,6794
2289,6725
2289,65061
2289,65018
2289,51268
2289,4342
2289,3551
2289,25989
1031,896
1031,595
1021,905
1021,904
1021,896
1021,1032
1021,1031
1021,1030
1021,1028
1021,1027
1021,1026
1019,896
1019,894
1019,730211
1019,595
1019,3327
1019,3326
1019,3320
1019,2990
1019,2289
1019,11140
1019,1032
1019,1031
1019,1030
1019,1027
1019,1026
1019,1021
63929,79444
63929,7157
3276,5935
3276,56341
3276,54433
27349,81554
27349,80742
27349,79699
27349,65993
27349,64968
27349,64965
27349,64960
27349,64951
27349,64745
27349,64432
27349,5939
27349,55794
27349,54148
27349,51649
27349,51373
27349,51258
27349,51073
27349,51023
27349,28973
27349,285367
10419,6638
10419,6635
10419,6628
10419,5935
10419,54433
10419,26097
10419,25804
10419,23543
10419,23136
10419,2091
10419,1153
10419,11157
10189,92667
10189,708
10189,63929
10189,55421
10189,3276
10189,27349
10189,10419
10188,8440
23417,79443
23417,64806
23417,54212
10181,84991
10181,6223
10181,55749
10181,23417
10181,23291
56915,9747
55844,9792
55844,9592
55844,84330
55844,8089
55844,7432
55844,653404
55844,64326
55844,56256
55844,55929
55596,83759
55596,56915
55596,55844
5521,9792
5521,9592
5521,8826
5521,55596
5521,5522
54512,56915
54512,55596
51010,56915
51010,55596
51010,54512
51010,5394
51010,5393
51010,51013
23517,56915
23517,54512
23517,54033
23517,51010
23404,56915
23404,55596
23404,54512
23404,5394
23404,5393
23404,51013
23404,51010
23404,23517
23016,56915
23016,55596
23016,54512
23016,5394
23016,5393
23016,51013
23016,51010
23016,23517
23016,23404
124245,9982
124245,9817
124245,91746
124245,8899
124245,83759
124245,81839
124245,6651
124245,6434
124245,6432
124245,6431
124245,6430
124245,6426
124245,5930
124245,55959
124245,55692
124245,55596
124245,51631
124245,51593
124245,51340
124245,4686
124245,29896
124245,29777
124245,26168
124245,22938
124245,138199
10438,56915
10438,55596
10438,54512
10438,5394
10438,5393
10438,51013
10438,51010
10438,23517
10438,23404
10438,23016
10438,22894
10438,118460
10438,11340
10200,56915
10200,55596
10200,54512
10200,5394
10200,5393
10200,51013
10200,51010
10200,25926
10200,23517
10200,23404
10200,23160
10200,23016
10200,22894
10200,118460
10200,115752
10200,11340
10200,10438
10179,6431
10179,56915
10179,55844
10179,55596
10179,5521
10179,54512
10179,51010
10179,23517
10179,23404
10179,23016
10179,124245
10179,10438
10179,10200
130507,92400
130507,90141
130507,81889
130507,7918
130507,753
130507,7432
130507,7305
130507,655
130507,5319
130507,51162
130507,4668
130507,4108
130507,3641
130507,3452
130507,3446
130507,3445
130507,3444
130507,3442
130507,3217
130507,3127
130507,27245
130507,25963
130507,25953
130507,203259
130507,1401
129138,80005
129138,7289
129138,695
10174,130507
10174,129138
9790,9982
9790,9904
5272,653598
5272,6487
10171,9903
10171,9790
10171,5272
890,9985
890,991
890,983
890,9088
6502,9985
6502,890
64919,9219
64919,9112
64919,91039
64919,8932
64689,9701
64689,84066
64689,64854
595,983
5934,890
5933,890
51343,996
51343,983
51343,890
51343,8881
51343,8697
51343,83461
51343,79004
51343,7083
51343,6500
51343,64682
51343,6241
51343,57695
51343,5476
51343,51433
5111,9768
5111,9134
5111,898
5111,891
5111,890
342527,890
342527,7534
342527,7533
342527,7532
342527,7531
342527,7529
342527,6502
342527,57486
1164,983
1164,9133
1164,891
1164,890
1164,51343
1163,983
1163,9133
1163,891
1163,890
1163,6502
1163,6500
1163,342527
1028,894
1028,890
1028,595
1027,983
1027,9134
1027,9133
1027,898
1027,896
1027,894
1027,891
1027,890
1027,595
1027,1164
1027,1163
1026,991
1026,983
1026,9134
1026,9133
1026,898
1026,896
1026,894
1026,891
1026,890
1026,85417
1026,595
1026,5934
1026,5218
1026,5111
1026,1164
1026,1163
1026,10309
1020,9158
1020,894
1020,8851
1020,595
1020,27013
1020,10983
1020,1027
1020,1026
1017,9985
1017,9134
1017,898
1017,894
1017,891
1017,890
1017,6502
1017,64919
1017,64689
1017,595
1017,5934
1017,5933
1017,51343
1017,5111
1017,342527
1017,2801
1017,1164
1017,1163
1017,1028
1017,1027
1017,1026
1017,1020
1017,1018
158399,80317
158399,7727
158399,7586
158399,7572
158399,51282
158399,353274
10168,158399
84709,9816
84709,9670
84709,9652
84709,92105
84709,9044
84709,8888
84709,8729
84709,8604
84709,84928
84709,84790
729238,8604
729238,79810
729238,7428
3816,8614
3816,64755
3671,9960
3671,9349
3671,9254
3671,8879
3671,84275
3671,81037
3671,8034
3671,80267
3671,79572
3671,7846
3671,728577
3671,7277
3671,6687
3671,55735
3671,55501
3671,55333
3671,54947
3671,54480
3671,5445
3671,51750
3671,51368
3671,51148
3113,949
3113,94081
3113,9334
3113,8744
3113,81533
3113,79022
3113,57622
3113,55754
3113,54947
3113,5002
3113,4012
3113,3119
3113,3115
3084,90231
3084,84892
3084,81855
3084,55558
3084,3123
3084,3107
11202,4259
11202,3107
10268,9487
10268,84948
10268,81855
10268,7277
10268,6574
10268,60386
10268,57106
10268,55486
10268,55326
10268,51440
10268,493869
10268,478
10268,440138
10268,3958
10268,374882
10268,28965
10268,27069
10268,26470
10268,26229
10268,26063
10268,2530
10268,1535
10268,153364
10268,125228
10268,123096
10268,11120
10268,10970
10268,10381
10166,915
10166,84709
10166,84203
10166,7379
10166,729238
10166,3816
10166,3671
10166,3113
10166,3084
10166,126364
10166,11326
10166,11202
10166,10268
51019,9897
51019,89796
51019,832
51019,830
51019,653440
51019,55845
51019,54971
23624,92667
23624,4026
11318,9980
11318,9926
11318,9894
11318,9875
11318,9816
11318,9735
11318,9692
11318,9690
11318,9670
11318,9653
11318,95
11318,9439
11318,9382
11318,9238
11318,9197
11318,91869
11318,9183
11318,91012
11318,90522
11318,9044
11318,9026
11318,90231
11318,89910
11318,8890
11318,8879
11318,8694
11318,84896
11318,84803
11318,84720
11318,8189
11318,80789
11318,80775
11318,80724
11318,80179
11318,80167
11318,79939
11318,79934
11318,7993
11318,79675
11318,79072
11318,7514
11318,7444
11318,738
11318,7272
11318,7095
11318,7025
11318,6836
11318,6734
11318,6721
11318,6687
11318,6542
11318,6526
11318,64434
11318,64225
11318,64216
11318,64210
11318,63892
11318,6307
11318,6293
11318,60493
11318,60412
11318,60386
11318,5825
11318,57650
11318,57510
11318,57488
11318,57143
11318,57117
11318,57038
11318,57003
11318,56926
11318,56474
11318,55972
11318,5591
11318,55863
11318,55832
11318,55763
11318,55732
11318,55656
11318,55627
11318,55622
11318,55326
11318,55300
11318,55219
11318,55215
11318,55183
11318,55127
11318,550
11318,54919
11318,54914
11318,54808
11318,545
11318,5297
11318,51606
11318,51603
11318,51465
11318,5134
11318,51194
11318,51170
11318,51104
11318,51004
11318,5018
11318,491
11318,478
11318,472
11318,4704
11318,4580
11318,375484
11318,3716
11318,347734
11318,30849
11318,3070
11318,27340
11318,26999
11318,26173
11318,26052
11318,25923
11318,25894
11318,25839
11318,25819
11318,253714
11318,253152
11318,2475
11318,2356
11318,23420
11318,23395
11318,23392
11318,23390
11318,23376
11318,23310
11318,23265
11318,23244
11318,23214
11318,23195
11318,23165
11318,23047
11318,23042
11318,23041
11318,23039
11318,23001
11318,221927
11318,2189
11318,2180
11318,2177
11318,2117
11318,201158
11318,199953
11318,171586
11318,153396
11318,1434
11318,137964
11318,124454
11318,121665
11318,119559
11318,114789
10162,522
10162,360
10162,23555
10162,11318
51690,9733
51690,9465
51690,9129
51690,9128
51690,9092
51690,8487
51690,79833
51690,6635
51690,6633
51690,6628
51690,64852
51690,57819
51690,56257
51690,55374
51690,51691
25804,9910
25804,9733
25804,9129
25804,9128
25804,9092
25804,83732
25804,79084
25804,6638
25804,6635
25804,6633
25804,64852
25804,57819
25804,56257
25804,55352
25804,51691
25804,51690
25804,27258
25804,27257
25804,26121
2249,6385
2249,6382
2249,4121
2249,3911
2249,375790
2249,3698
2249,3045
2249,3040
2249,2896
2249,2817
10160,6638
10160,6628
10160,51690
10160,25804
10160,2249
9296,9550
9114,9296
90231,9976
90231,976
90231,9114
84317,9114
537,9463
537,9114
537,90231
535,9725
535,9296
535,9114
535,90231
535,84548
535,84317
535,6563
535,6513
535,65108
535,55004
535,537
527,9114
527,535
527,534
50617,9296
50617,9114
50617,84317
50617,537
50617,529
50617,528
50617,527
50617,526
50617,51382
245972,9296
245972,9114
245972,90231
245972,84548
245972,84317
245972,537
245972,535
245972,527
245972,525
23545,9296
23545,9114
23545,90231
23545,84548
23545,84317
23545,6563
23545,6513
23545,65108
23545,55004
23545,537
23545,535
23545,534
23545,529
23545,527
23545,526
23545,3956
23545,358
23545,347735
23545,245972
203547,9114
203547,535
203547,527
203547,50856
203547,50617
203547,245972
203547,23545
152189,93436
152189,55972
152189,537
147007,9114
147007,535
147007,527
147007,245972
147007,23545
10312,9296
10312,9114
10312,90231
10312,84317
10312,537
10312,535
10312,529
10312,528
10312,527
10312,526
10312,51382
10312,245972
10312,23545
10312,203547
10312,147007
10159,9463
10159,9296
10159,9114
10159,90231
10159,84317
10159,537
10159,535
10159,527
10159,50617
10159,353174
10159,3117
10159,245972
10159,23545
10159,203547
10159,152189
10159,147007
10159,113277
10159,10312
8242,9643
8242,93621
8242,9330
8242,9328
8242,92595
57645,9338
57116,79269
57116,6788
51710,79178
286075,8425
286075,708
286075,64965
286075,64951
286075,64949
286075,63893
286075,56658
286075,55173
286075,51081
286075,4853
284309,8805
284309,56658
284309,51592
284309,4976
25799,92595
25799,388569
255403,6788
23468,92595
23468,8968
23468,8557
23468,8358
23468,8208
23468,79980
23468,79723
23468,78994
23468,730087
23468,6839
23468,284309
23468,255403
162972,64848
162972,4193
11335,84108
11335,78994
11335,6839
10951,84108
10951,79723
10951,78994
10951,6839
10794,55316
10794,5074
10155,9422
10155,93474
10155,92595
10155,92285
10155,91664
10155,90321
10155,90317
10155,90075
10155,84449
10155,8242
10155,81856
10155,79862
10155,7771
10155,7770
10155,7767
10155,7748
10155,7695
10155,7639
10155,7637
10155,7582
10155,7581
10155,7576
10155,7567
10155,7562
10155,7554
10155,730087
10155,6940
10155,65988
10155,654254
10155,641339
10155,58500
10155,58492
10155,57786
10155,57645
10155,57547
10155,57116
10155,55900
10155,55762
10155,55422
10155,51710
10155,4108
10155,388569
10155,388558
10155,374899
10155,353274
10155,349075
10155,286075
10155,285268
10155,284309
10155,27300
10155,26149
10155,25799
10155,255403
10155,253639
10155,23619
10155,23468
10155,170960
10155,169841
10155,163087
10155,163071
10155,162972
10155,162967
10155,162239
10155,148203
10155,148156
10155,147687
10155,146198
10155,127396
10155,126231
10155,125919
10155,125893
10155,124411
10155,115196
10155,11335
10155,10951
10155,10795
10155,10794
10155,10793
10155,10782
10155,10308
3309,962
3309,9518
3309,9510
3309,9507
3309,9476
3309,9450
3309,9427
3309,9370
3309,9244
3309,90411
3309,89780
3309,8836
3309,8771
3309,8741
3309,8740
3309,8702
3309,8547
3309,8509
3309,84866
3309,84695
3309,84439
3309,84168
3309,84063
3309,83729
3309,81579
3309,80975
3309,80864
3309,80761
3309,80326
3309,79937
3309,79616
3309,79600
3309,79148
3309,78989
3309,765
3309,7480
3309,7476
3309,7474
3309,7472
3309,7253
3309,7180
3309,6948
3309,6901
3309,66005
3309,64806
3309,6440
3309,64377
3309,64222
3309,63827
3309,6375
3309,629
3309,60559
3309,58530
3309,5798
3309,57795
3309,57552
3309,5727
3309,57152
3309,5657
3309,56244
3309,56140
3309,56139
3309,56132
3309,55757
3309,55739
3309,55600
3309,55366
3309,5445
3309,54
3309,5368
3309,5176
3309,51726
3309,51617
3309,51162
3309,51083
3309,51050
3309,50846
3309,50486
3309,5047
3309,4908
3309,4884
3309,4828
3309,462
3309,433
3309,431705
3309,4241
3309,4189
3309,410
3309,4062
3309,4049
3309,3952
3309,391123
3309,389118
3309,3816
3309,3814
3309,374739
3309,3681
3309,3594
3309,3568
3309,353514
3309,351
3309,348174
3309,342898
3309,3423
3309,3386
3309,337876
3309,3373
10154,3309
8575,9982
8575,9933
8575,9904
8575,9875
8575,9841
8575,9790
8575,92856
8575,9188
8575,9045
8575,9015
8575,8899
8575,8886
79727,9933
79727,9904
79727,9584
79727,90957
79727,90480
79727,8899
79727,8886
79727,8602
79727,8575
79727,85437
79727,85364
79727,8531
79727,84991
79727,84811
79727,84656
79727,84549
79727,84524
79727,84450
79727,84365
79727,84154
79727,79759
79661,9933
79661,9904
79661,988
79661,9875
79661,9790
79661,9188
79661,90957
79661,90480
79661,8886
79661,85437
79661,85364
79661,8531
79661,84656
79661,84549
79661,84450
79661,84365
79661,84319
79661,84311
79661,84310
79661,84154
79661,79954
79661,79759
79661,79724
6838,9982
6838,9933
6838,9904
6838,9790
6838,9188
6838,90957
6838,9092
6838,8602
6838,8575
6838,8531
6838,84656
6838,84549
6838,84450
6838,84365
6838,84310
6838,84294
6838,84154
6838,8336
6838,81875
6838,80135
6838,79954
6838,79759
6838,79661
6838,79080
6838,79050
6838,79039
6838,79009
6838,7818
6838,7468
6838,7270
6838,7259
6838,692312
6727,9933
6727,9904
6727,9790
6727,9188
6727,89890
6727,8575
6727,84656
6727,84450
6727,84154
6727,7818
6727,7270
6727,7014
6727,692312
6727,6838
6727,6780
6727,6731
6727,6730
6727,6729
6727,6728
6431,9967
6431,9933
6431,9904
6431,988
6431,9790
6431,9774
6431,94104
6431,9360
6431,9295
6431,9188
6431,91746
6431,90957
6431,9013
6431,8969
6431,8899
6431,8886
6431,8621
6431,8575
6431,85437
6431,85364
6431,8531
6431,84946
6431,84811
6431,84656
6431,84524
6431,8449
6431,84450
6431,84365
6431,84310
6431,84298
6431,84294
6431,84248
6431,84154
6431,79954
6431,79882
6431,79759
6431,79080
6431,79039
6431,79009
6431,7818
6431,7570
6431,7468
6431,7270
6431,692312
6431,6838
