@id,n,r,id_type,gene_id,NCBI_id
4882,UQCR11,uniprot:O14957,uniprot,O14957,10975
4883,USMG5,uniprot:Q96IX5,uniprot,Q96IX5,84833
4884,ATP5H,uniprot:O75947,uniprot,O75947,10476
4885,KIAA1468,uniprot:Q9P260,uniprot,Q9P260,57614
4886,INTS4,uniprot:Q96HW7,uniprot,Q96HW7,92105
4887,FAM179A,uniprot:Q6ZUX3,uniprot,Q6ZUX3,165186
4888,TANGO6,uniprot:Q9C0B7,uniprot,Q9C0B7,79613
4889,CPVL,uniprot:Q9H3G5,uniprot,Q9H3G5,54504
4890,SEL1L2,uniprot:Q5TEA6,uniprot,Q5TEA6,80343
4891,RTCA,uniprot:O00442,uniprot,O00442,8634
4892,KREMEN2,uniprot:Q8NCW0,uniprot,Q8NCW0,79412
4893,FAM8A1,uniprot:Q9UBU6,uniprot,Q9UBU6,51439
4894,FOXRED2,uniprot:Q8IWF2,uniprot,Q8IWF2,80020
4895,MAN1B1,uniprot:Q9UKM7,uniprot,Q9UKM7,11253
4896,ASB3,uniprot:Q9Y575,uniprot,Q9Y575,100302652
4897,EDEM3,uniprot:Q9BZQ6,uniprot,Q9BZQ6,80267
4898,HYOU1,uniprot:Q9Y4L1,uniprot,Q9Y4L1,10525
4899,UGGT1,uniprot:Q9NYU2,uniprot,Q9NYU2,56886
4900,CLIC5,uniprot:Q9NZA1,uniprot,Q9NZA1,53405
4901,CLIC4,uniprot:Q9Y696,uniprot,Q9Y696,25932
4902,TPRN,uniprot:Q4KMQ1,uniprot,Q4KMQ1,286262
4903,CLIC2,uniprot:O15247,uniprot,O15247,1193
4904,TMEM131,uniprot:Q92545,uniprot,Q92545,23505
4905,ERICH1,uniprot:Q86X53,uniprot,Q86X53,157697
4906,TMEM38A,uniprot:Q9H6F2,uniprot,Q9H6F2,79041
4907,PDLIM7,uniprot:Q9NR12,uniprot,Q9NR12,9260
4908,TMEM70,uniprot:Q9BUB7,uniprot,Q9BUB7,54968
4909,DHRS7,uniprot:Q9Y394,uniprot,Q9Y394,51635
4910,MYL1,uniprot:P05976,uniprot,P05976,4632
4911,C17orf62,uniprot:Q9BQA9,uniprot,Q9BQA9,79415
4912,SRL,uniprot:Q86TD4,uniprot,Q86TD4,6345
4913,TMEM126A,uniprot:Q9H061,uniprot,Q9H061,84233
4914,POPDC2,uniprot:Q9HBU9,uniprot,Q9HBU9,64091
4915,PPAPDC3,uniprot:Q8NBV4,uniprot,Q8NBV4,84814
4916,TNNC2,uniprot:P02585,uniprot,P02585,7125
4917,ACTR6,uniprot:Q9GZN1,uniprot,Q9GZN1,64431
4918,ZNHIT1,uniprot:O43257,uniprot,O43257,10467
4919,ACTR8,uniprot:Q9H981,uniprot,Q9H981,93973
4920,CHD6,uniprot:Q8TD26,uniprot,Q8TD26,84181
4921,NFATC2IP,uniprot:Q8NCF5,uniprot,Q8NCF5,84901
4922,VPS72,uniprot:Q15906,uniprot,Q15906,6944
4923,FAP,uniprot:Q12884,uniprot,Q12884,2191
4924,PREP,uniprot:P48147,uniprot,P48147,5550
4925,GAL3ST2,uniprot:Q9H3Q3,uniprot,Q9H3Q3,64090
4926,NEU4,uniprot:Q8WWR8,uniprot,Q8WWR8,129807
4927,CHST5,uniprot:Q9GZS9,uniprot,Q9GZS9,23563
4928,DTYMK,uniprot:P23919,uniprot,P23919,1841
4929,UHRF1BP1,uniprot:Q6BDS2,uniprot,Q6BDS2,54887
4930,OSTM1,uniprot:Q86WC4,uniprot,Q86WC4,28962
4931,CLCN6,uniprot:P51797,uniprot,P51797,1185
4932,SNX10,uniprot:Q9Y5X0,uniprot,Q9Y5X0,29887
4933,AMD1,uniprot:P17707,uniprot,P17707,262
4934,ATP6V0A2,uniprot:Q9Y487,uniprot,Q9Y487,23545
4935,TCIRG1,uniprot:Q13488,uniprot,Q13488,10312
4936,PLEKHM1,uniprot:Q9Y4G2,uniprot,Q9Y4G2,9842
4937,BSND,uniprot:Q8WZ55,uniprot,Q8WZ55,7809
4938,CLCN7,uniprot:P51798,uniprot,P51798,1186
4939,IMPG2,uniprot:Q9BZV3,uniprot,Q9BZV3,50939
4940,C2orf71,uniprot:A6NGG8,uniprot,A6NGG8,388939
4941,SLC13A1,uniprot:Q9BZW2,uniprot,Q9BZW2,6561
4942,SLC26A2,uniprot:P50443,uniprot,P50443,1836
4943,SLC26A1,uniprot:Q9H2B4,uniprot,Q9H2B4,10861
4944,HSPB11,uniprot:Q9Y547,uniprot,Q9Y547,51668
4945,TTC26,uniprot:A0AVF1,uniprot,A0AVF1,79989
4946,WDR34,uniprot:Q96EX3,uniprot,Q96EX3,89891
4947,TTC30A,uniprot:Q86WT1,uniprot,Q86WT1,92104
4948,IFT122,uniprot:Q9HBG6,uniprot,Q9HBG6,55764
4949,IFT27,uniprot:Q9BW83,uniprot,Q9BW83,11020
4950,CLUAP1,uniprot:Q96AJ1,uniprot,Q96AJ1,23059
4951,IFT57,uniprot:Q9NWB7,uniprot,Q9NWB7,55081
4952,DYNC2LI1,uniprot:Q8TCX1,uniprot,Q8TCX1,51626
4953,TCTEX1D2,uniprot:Q8WW35,uniprot,Q8WW35,255758
4954,TTC21B,uniprot:Q7Z4L5,uniprot,Q7Z4L5,79809
4955,IFT20,uniprot:Q8IY31,uniprot,Q8IY31,90410
4956,IFT172,uniprot:Q9UG01,uniprot,Q9UG01,26160
4957,TRAF3IP1,uniprot:Q8TDR0,uniprot,Q8TDR0,26146
4958,DYNLRB1,uniprot:Q9NP97,uniprot,Q9NP97,83658
4959,WDR35,uniprot:Q9P2L0,uniprot,Q9P2L0,57539
4960,IFT140,uniprot:Q96RY7,uniprot,Q96RY7,9742
4961,TCTEX1D1,uniprot:Q8N7M0,uniprot,Q8N7M0,200132
4962,IFT22,uniprot:Q9H7X7,uniprot,Q9H7X7,64792
4963,RAB35,uniprot:Q15286,uniprot,Q15286,11021
4964,WDR60,uniprot:Q8WVS4,uniprot,Q8WVS4,55112
4965,DYNLRB2,uniprot:Q8TF09,uniprot,Q8TF09,83657
4966,IFT52,uniprot:Q9Y366,uniprot,Q9Y366,51098
4967,TTC30B,uniprot:Q8N4P2,uniprot,Q8N4P2,150737
4968,IFT80,uniprot:Q9P2H3,uniprot,Q9P2H3,57560
4969,IFT88,uniprot:Q13099,uniprot,Q13099,8100
4970,IFT46,uniprot:E9PR06,uniprot,E9PR06,56912
4971,KIF17,uniprot:Q9P2E2,uniprot,Q9P2E2,57576
4972,TCTE3,uniprot:Q8IZS6,uniprot,Q8IZS6,6991
4973,IFT81,uniprot:Q8WYA0,uniprot,Q8WYA0,28981
4974,IFT74,uniprot:Q96LB3,uniprot,Q96LB3,80173
4975,IFT43,hgnc:IFT43,hgnc,IFT43,112752
4976,WDR19,uniprot:Q8NEZ3,uniprot,Q8NEZ3,57728
4977,DYNC2H1,uniprot:Q8NCM8,uniprot,Q8NCM8,79659
4978,STRADB,uniprot:Q9C0K7,uniprot,Q9C0K7,55437
4979,BRSK1,uniprot:Q8TDC3,uniprot,Q8TDC3,84446
4980,TRAK2,uniprot:O60296,uniprot,O60296,66008
4981,CAB39,uniprot:Q9Y376,uniprot,Q9Y376,51719
4982,SIK3,uniprot:Q9Y2K2,uniprot,Q9Y2K2,23387
4983,PAPOLG,uniprot:Q9BWT3,uniprot,Q9BWT3,64895
4984,SIK2,uniprot:Q9H0K1,uniprot,Q9H0K1,23235
4985,STK11,uniprot:Q15831,uniprot,Q15831,6794
4986,ZMAT5,uniprot:Q9UDW3,uniprot,Q9UDW3,55954
4987,STRADA,uniprot:Q7RTN6,uniprot,Q7RTN6,92335
4988,SIK1,uniprot:P57059,uniprot,P57059,102724428
4989,MARK4,uniprot:Q96L34,uniprot,Q96L34,57787
4990,BRSK2,uniprot:Q8IWQ3,uniprot,Q8IWQ3,9024
4991,PTP4A1,uniprot:Q93096,uniprot,Q93096,7803
4992,CAB39L,uniprot:Q9H9S4,uniprot,Q9H9S4,81617
4993,PLOD1,uniprot:Q02809,uniprot,Q02809,5351
4994,COL16A1,uniprot:Q07092,uniprot,Q07092,1307
4995,COL9A3,uniprot:Q14050,uniprot,Q14050,1299
4996,COLGALT2,uniprot:Q8IYK4,uniprot,Q8IYK4,23127
4997,COLGALT1,uniprot:Q8NBJ5,uniprot,Q8NBJ5,79709
4998,P4HA2,uniprot:O15460,uniprot,O15460,8974
4999,COL6A5,uniprot:A8TX70,uniprot,A8TX70,256076
5000,COL8A1,uniprot:P27658,uniprot,P27658,1295
5001,PLOD3,uniprot:O60568,uniprot,O60568,8985
5002,PLOD2,uniprot:O00469,uniprot,O00469,5352
5003,COL23A1,uniprot:Q86Y22,uniprot,Q86Y22,91522
5004,KMT2A,uniprot:Q03164,uniprot,Q03164,4297
5005,COL6A6,uniprot:A6NMZ7,uniprot,A6NMZ7,131873
5006,COL9A1,uniprot:P20849,uniprot,P20849,1297
5007,COL13A1,uniprot:Q5TAT6,uniprot,Q5TAT6,1305
5008,CAMKMT,uniprot:Q7Z624,uniprot,Q7Z624,79823
5009,CRTAP,uniprot:O75718,uniprot,O75718,10491
5010,COL19A1,uniprot:Q14993,uniprot,Q14993,1310
5011,COL22A1,uniprot:Q8NFW1,uniprot,Q8NFW1,169044
5012,COL12A1,uniprot:Q99715,uniprot,Q99715,1303
5013,COL26A1,uniprot:Q96A83,uniprot,Q96A83,136227
5014,COL9A2,uniprot:Q14055,uniprot,Q14055,1298
5015,COL8A2,uniprot:P25067,uniprot,P25067,1296
5016,COL28A1,uniprot:Q2UY09,uniprot,Q2UY09,340267
5017,NSD1,uniprot:Q96L73,uniprot,Q96L73,64324
5018,P4HA1,uniprot:P13674,uniprot,P13674,5033
5019,COL25A1,uniprot:Q9BXS0,uniprot,Q9BXS0,84570
5020,LEPRE1,uniprot:Q32P28,uniprot,Q32P28,64175
5021,COL17A1,uniprot:Q9UMD9,uniprot,Q9UMD9,1308
5022,COL15A1,uniprot:P39059,uniprot,P39059,1306
5023,COL10A1,uniprot:Q03692,uniprot,Q03692,1300
5024,COL20A1,uniprot:Q9P218,uniprot,Q9P218,57642
5025,COL21A1,uniprot:Q96P44,uniprot,Q96P44,81578
5026,OXCT1,uniprot:P55809,uniprot,P55809,5019
5027,SEPT11,uniprot:Q9NVA2,uniprot,Q9NVA2,55752
5028,VAPB,uniprot:O95292,uniprot,O95292,9217
5029,SUCLA2,uniprot:Q9P2R7,uniprot,Q9P2R7,8803
5030,S100A16,uniprot:Q96FQ6,uniprot,Q96FQ6,140576
5031,BDH1,uniprot:Q02338,uniprot,Q02338,622
5032,HMGCLL1,uniprot:Q8TB92,uniprot,Q8TB92,54511
5033,BDH2,uniprot:Q9BUT1,uniprot,Q9BUT1,56898
5034,AACS,uniprot:Q86V21,uniprot,Q86V21,65985
5035,OXCT2,uniprot:Q9BYC2,uniprot,Q9BYC2,64064
5036,SCAF4,uniprot:O95104,uniprot,O95104,57466
5037,VMA21,uniprot:Q3ZAQ7,uniprot,Q3ZAQ7,203547
5038,SDHAF2,uniprot:Q9NX18,uniprot,Q9NX18,54949
5039,SUCLG1,uniprot:P53597,uniprot,P53597,8802
5040,HMGCL,uniprot:P35914,uniprot,P35914,3155
5041,TMEM9,uniprot:Q9P0T7,uniprot,Q9P0T7,252839
5042,ZNF416,uniprot:Q9BWM5,uniprot,Q9BWM5,55659
5043,ZNF211,uniprot:A0A0A0MTK1,uniprot,A0A0A0MTK1,10520
5044,TRIM28,uniprot:Q13263,uniprot,Q13263,10155
5045,PILRA,uniprot:Q9UKJ1,uniprot,Q9UKJ1,29992
5046,CLEC4G,uniprot:Q6UXB4,uniprot,Q6UXB4,339390
5047,NPDC1,uniprot:Q9NQX5,uniprot,Q9NQX5,56654
5048,PIANP,uniprot:Q8IYJ0,uniprot,Q8IYJ0,196500
5049,CD99,uniprot:P14209,uniprot,P14209,4267
5050,COLEC12,uniprot:Q5KU26,uniprot,Q5KU26,81035
5051,RRN3,uniprot:Q9NYV6,uniprot,Q9NYV6,54700
5052,UBTF,uniprot:P17480,uniprot,P17480,7343
5053,TAF1A,uniprot:Q15573,uniprot,Q15573,9015
5054,TAF1C,uniprot:Q15572,uniprot,Q15572,9013
5055,ZNRD1,uniprot:Q9P1U0,uniprot,Q9P1U0,30834
5056,TBP,uniprot:P20226,uniprot,P20226,6908
5057,TWISTNB,uniprot:Q3B726,uniprot,Q3B726,221830
5058,POLR1E,uniprot:Q9GZS1,uniprot,Q9GZS1,64425
5059,TAF1D,uniprot:Q9H5J8,uniprot,Q9H5J8,79101
5060,TAF1B,uniprot:Q53T94,uniprot,Q53T94,9014
5061,CD3EAP,uniprot:O15446,uniprot,O15446,10849
5062,POLR1D,uniprot:P0DPB6,uniprot,P0DPB6,51082
5063,MOGAT2,uniprot:Q3SYC2,uniprot,Q3SYC2,80168
5064,PNPLA3,uniprot:Q9NST1,uniprot,Q9NST1,80339
5065,AGK,uniprot:Q53H12,uniprot,Q53H12,55750
5066,DGAT2,uniprot:Q96PD7,uniprot,Q96PD7,84649
5067,DGKZ,uniprot:Q13574,uniprot,Q13574,8525
5068,LPIN1,uniprot:Q14693,uniprot,Q14693,23175
5069,DGKI,uniprot:O75912,uniprot,O75912,9162
5070,MOGAT3,uniprot:Q86VF5,uniprot,Q86VF5,346606
5071,DGKA,uniprot:P23743,uniprot,P23743,1606
5072,PPAPDC1B,uniprot:Q8NEB5,uniprot,Q8NEB5,84513
5073,DGKB,uniprot:Q9Y6T7,uniprot,Q9Y6T7,1607
5074,DGKG,uniprot:P49619,uniprot,P49619,1608
5075,MGAT1,uniprot:P26572,uniprot,P26572,4245
5076,LIPF,uniprot:P07098,uniprot,P07098,8513
5077,MOGAT1,uniprot:Q96PD6,uniprot,Q96PD6,116255
5078,LPIN2,uniprot:Q92539,uniprot,Q92539,9663
5079,DGKQ,uniprot:P52824,uniprot,P52824,1609
5080,LPIN3,uniprot:Q9BQK8,uniprot,Q9BQK8,64900
5081,LPL,uniprot:P06858,uniprot,P06858,4023
5082,PPAP2C,uniprot:O43688,uniprot,O43688,8612
5083,LIPC,uniprot:P11150,uniprot,P11150,3990
5084,PPAPDC1A,uniprot:Q5VZY2,uniprot,Q5VZY2,196051
5085,DGKH,uniprot:Q86XP1,uniprot,Q86XP1,160851
5086,MGLL,uniprot:Q99685,uniprot,Q99685,11343
5087,AQP2,uniprot:P41181,uniprot,P41181,359
5088,SLC14A2,uniprot:Q15849,uniprot,Q15849,8170
5089,MYO5B,uniprot:Q9ULV0,uniprot,Q9ULV0,4645
5090,SLC12A1,uniprot:Q13621,uniprot,Q13621,6557
5091,AQP11,uniprot:Q8NBQ7,uniprot,Q8NBQ7,282679
5092,UMOD,uniprot:P07911,uniprot,P07911,7369
5093,AQP12A,uniprot:Q8IXF9,uniprot,Q8IXF9,375318
5094,TRPV4,uniprot:Q9HBA0,uniprot,Q9HBA0,59341
5095,DIMT1,uniprot:Q9UNQ2,uniprot,Q9UNQ2,27292
5096,DDX47,uniprot:Q9H0S4,uniprot,Q9H0S4,51202
5097,TBL3,uniprot:Q12788,uniprot,Q12788,10607
5098,UTP15,uniprot:Q8TED0,uniprot,Q8TED0,84135
5099,RIOK2,uniprot:Q9BVS4,uniprot,Q9BVS4,55781
5100,RBM34,uniprot:P42696,uniprot,P42696,23029
5101,WDR46,uniprot:O15213,uniprot,O15213,9277
5102,UTP6,uniprot:Q9NYH9,uniprot,Q9NYH9,55813
5103,PNO1,uniprot:Q9NRX1,uniprot,Q9NRX1,56902
5104,MAK16,uniprot:Q9BXY0,uniprot,Q9BXY0,84549
5105,RRS1,uniprot:Q15050,uniprot,Q15050,23212
5106,ABT1,uniprot:Q9ULW3,uniprot,Q9ULW3,29777
5107,GNL3L,uniprot:Q9NVN8,uniprot,Q9NVN8,54552
5108,TTC4,uniprot:O95801,uniprot,O95801,7268
5109,WDR12,uniprot:Q9GZL7,uniprot,Q9GZL7,55759
5110,RCL1,uniprot:Q9Y2P8,uniprot,Q9Y2P8,10171
5111,DCAF13,uniprot:Q9NV06,uniprot,Q9NV06,25879
5112,CIRH1A,uniprot:Q969X6,uniprot,Q969X6,84916
5113,IMP4,uniprot:Q96G21,uniprot,Q96G21,92856
5114,WDR75,uniprot:Q8IWA0,uniprot,Q8IWA0,84128
5115,RSL1D1,uniprot:O76021,uniprot,O76021,26156
5116,ensembl:ENSP00000482107,uniprot:A0A0B4J2E5,uniprot,A0A0B4J2E5,uniprot_A0A0B4J2E5
5117,WDR3,uniprot:Q9UNX4,uniprot,Q9UNX4,10885
5118,NSUN5,uniprot:Q96P11,uniprot,Q96P11,55695
5119,NOC2L,uniprot:Q9Y3T9,uniprot,Q9Y3T9,26155
5120,RPF2,uniprot:Q9H7B2,uniprot,Q9H7B2,84154
5121,EBNA1BP2,uniprot:Q99848,uniprot,Q99848,10969
5122,NIFK,uniprot:Q9BYG3,uniprot,Q9BYG3,84365
5123,KRI1,uniprot:Q8N9T8,uniprot,Q8N9T8,65095
5124,NOP56,uniprot:O00567,uniprot,O00567,10528
5125,PWP2,uniprot:Q15269,uniprot,Q15269,5822
5126,NHP2,uniprot:Q9NX24,uniprot,Q9NX24,55651
5127,KIAA0020,uniprot:Q15397,uniprot,Q15397,9933
5128,NOP9,uniprot:Q86U38,uniprot,Q86U38,161424
5129,PINX1,uniprot:Q96BK5,uniprot,Q96BK5,54984
5130,DDX52,uniprot:Q9Y2R4,uniprot,Q9Y2R4,11056
5131,DDX54,uniprot:Q8TDD1,uniprot,Q8TDD1,79039
5132,NIP7,uniprot:Q9Y221,uniprot,Q9Y221,51388
5133,FBL,uniprot:P22087,uniprot,P22087,2091
5134,HEATR1,uniprot:Q9H583,uniprot,Q9H583,55127
5135,GTPBP4,uniprot:Q9BZE4,uniprot,Q9BZE4,23560
5136,GNL3,uniprot:Q9BVP2,uniprot,Q9BVP2,26354
5137,DHX37,uniprot:Q8IY37,uniprot,Q8IY37,57647
5138,BOP1,uniprot:Q14137,uniprot,Q14137,23246
5139,EMG1,uniprot:Q92979,uniprot,Q92979,10436
5140,UTP3,uniprot:Q9NQZ2,uniprot,Q9NQZ2,57050
5141,DIEXF,uniprot:Q68CQ4,uniprot,Q68CQ4,27042
5142,DKC1,uniprot:O60832,uniprot,O60832,1736
5143,NOP58,uniprot:Q9Y2X3,uniprot,Q9Y2X3,51602
5144,RRP12,uniprot:Q5JTH9,uniprot,Q5JTH9,23223
5145,DDX51,uniprot:Q8N8A6,uniprot,Q8N8A6,317781
5146,NOL6,uniprot:Q9H6R4,uniprot,Q9H6R4,65083
5147,NOC3L,uniprot:Q8WTT2,uniprot,Q8WTT2,64318
5148,RBM28,uniprot:Q9NW13,uniprot,Q9NW13,55131
5149,DDX56,uniprot:Q9NY93,uniprot,Q9NY93,54606
5150,UTP14A,uniprot:Q9BVJ6,uniprot,Q9BVJ6,10813
5151,WDR74,uniprot:Q6RFH5,uniprot,Q6RFH5,54663
5152,ELP3,uniprot:Q9H9T3,uniprot,Q9H9T3,55140
5153,FTSJ3,uniprot:Q8IY81,uniprot,Q8IY81,117246
5154,DHX33,uniprot:Q9H6R0,uniprot,Q9H6R0,56919
5155,NOP14,uniprot:P78316,uniprot,P78316,8602
5156,RRP1,uniprot:P56182,uniprot,P56182,8568
5157,BMS1,uniprot:Q14692,uniprot,Q14692,9790
5158,KRR1,uniprot:Q13601,uniprot,Q13601,11103
5159,POLR3C,uniprot:Q9BUI4,uniprot,Q9BUI4,10623
5160,WDR43,uniprot:Q15061,uniprot,Q15061,23160
5161,RBM19,uniprot:Q9Y4C8,uniprot,Q9Y4C8,9904
5162,RPF1,uniprot:Q9H9Y2,uniprot,Q9H9Y2,80135
5163,PES1,uniprot:O00541,uniprot,O00541,23481
5164,NAT10,uniprot:Q9H0A0,uniprot,Q9H0A0,55226
5165,FKBP15,uniprot:Q5T1M5,uniprot,Q5T1M5,23307
5166,RRP9,uniprot:O43818,uniprot,O43818,9136
5167,PWP1,uniprot:Q13610,uniprot,Q13610,11137
5168,DOHH,uniprot:Q9BU89,uniprot,Q9BU89,83475
5169,NMD3,uniprot:Q96D46,uniprot,Q96D46,51068
5170,UTP18,uniprot:Q9Y5J1,uniprot,Q9Y5J1,51096
5171,NGDN,uniprot:Q8NEJ9,uniprot,Q8NEJ9,25983
5172,DDX18,uniprot:Q9NVP1,uniprot,Q9NVP1,8886
5173,LYAR,uniprot:Q9NX58,uniprot,Q9NX58,55646
5174,NOL10,uniprot:Q9BSC4,uniprot,Q9BSC4,79954
5175,NOC4L,uniprot:Q9BVI4,uniprot,Q9BVI4,79050
5176,UTP23,uniprot:Q9BRU9,uniprot,Q9BRU9,84294
5177,SDAD1,uniprot:Q9NVU7,uniprot,Q9NVU7,55153
5178,NLE1,uniprot:Q9NVX2,uniprot,Q9NVX2,54475
5179,NOP2,uniprot:P46087,uniprot,P46087,4839
5180,GRWD1,uniprot:Q9BQ67,uniprot,Q9BQ67,83743
5181,BRIX1,uniprot:Q8TDN6,uniprot,Q8TDN6,55299
5182,NVL,uniprot:O15381,uniprot,O15381,4931
5183,EIF2AK1,uniprot:Q9BQI3,uniprot,Q9BQI3,27102
5184,EIF2S2,uniprot:P20042,uniprot,P20042,8894
5185,NME8,uniprot:Q8N427,uniprot,Q8N427,51314
5186,RSPH9,hgnc:RSPH9,hgnc,RSPH9,221421
5187,CCDC39,uniprot:Q9UFE4,uniprot,Q9UFE4,339829
5188,MS4A6A,uniprot:Q9H2W1,uniprot,Q9H2W1,64231
5189,CELF1,uniprot:Q92879,uniprot,Q92879,10658
5190,DNAI1,uniprot:Q9UI46,uniprot,Q9UI46,27019
5191,TXNRD1,uniprot:Q16881,uniprot,Q16881,7296
5192,GSR,uniprot:P00390,uniprot,P00390,2936
5193,DNAAF2,uniprot:Q9NVR5,uniprot,Q9NVR5,55172
5194,CASS4,uniprot:Q9NQ75,uniprot,Q9NQ75,57091
5195,DNAH8,uniprot:Q96JB1,uniprot,Q96JB1,1769
5196,TXNDC2,uniprot:Q86VQ3,uniprot,Q86VQ3,84203
5197,FERMT2,uniprot:Q96AC1,uniprot,Q96AC1,10979
5198,ABCA7,uniprot:Q8IZY2,uniprot,Q8IZY2,10347
5199,DNAH5,uniprot:Q8TE73,uniprot,Q8TE73,1767
5200,CCDC114,uniprot:Q96M63,uniprot,Q96M63,93233
5201,SORL1,uniprot:Q92673,uniprot,Q92673,6653
5202,DNAH1,uniprot:Q9P2D7,uniprot,Q9P2D7,25981
5203,CFAP221,uniprot:Q4G0U5,uniprot,Q4G0U5,200373
5204,DNALI1,uniprot:O14645,uniprot,O14645,7802
5205,CCDC103,hgnc:CCDC103,hgnc,CCDC103,388389
5206,RSPH4A,uniprot:Q5TD94,uniprot,Q5TD94,345895
5207,DNAH11,uniprot:Q96DT5,uniprot,Q96DT5,8701
5208,SLC24A4,uniprot:Q8NFF2,uniprot,Q8NFF2,123041
5209,DNAH9,uniprot:Q9NYC9,uniprot,Q9NYC9,1770
5210,DNAI2,uniprot:Q9GZS0,uniprot,Q9GZS0,64446
5211,CCDC40,uniprot:Q4G0X9,uniprot,Q4G0X9,55036
5212,DNAL4,uniprot:O96015,uniprot,O96015,10126
5213,ZCWPW1,uniprot:Q9H0M4,uniprot,Q9H0M4,55063
5214,DNAH6,uniprot:Q9C0G6,uniprot,Q9C0G6,1768
5215,DNAH7,uniprot:Q8WXX0,uniprot,Q8WXX0,56171
5216,RIN3,uniprot:Q8TB24,uniprot,Q8TB24,79890
5217,MALSU1,uniprot:Q96EH3,uniprot,Q96EH3,115416
5218,HBQ1,uniprot:P09105,uniprot,P09105,3049
5219,ALAS2,uniprot:P22557,uniprot,P22557,212
5220,HBZ,uniprot:P02008,uniprot,P02008,3050
5221,HBG2,uniprot:P69892,uniprot,P69892,3048
5222,AHSP,uniprot:Q9NZD4,uniprot,Q9NZD4,51327
5223,HBA1,uniprot:P69905,uniprot,P69905,3039
5224,HBE1,uniprot:P02100,uniprot,P02100,3046
5225,EPB42,uniprot:P16452,uniprot,P16452,2038
5226,HBA2,hgnc:HBA2,hgnc,HBA2,3040
5227,HBD,uniprot:P02042,uniprot,P02042,3045
5228,LUC7L,uniprot:Q9NQ29,uniprot,Q9NQ29,55692
5229,CEACAM6,uniprot:P40199,uniprot,P40199,4680
5230,CPNE1,uniprot:Q99829,uniprot,Q99829,8904
5231,DDOST,uniprot:P39656,uniprot,P39656,1650
5232,MAGT1,uniprot:Q9H0U3,uniprot,Q9H0U3,84061
5233,DNAJC13,uniprot:O75165,uniprot,O75165,23317
5234,CD63,uniprot:P08962,uniprot,P08962,967
5235,LPCAT1,uniprot:Q8NF37,uniprot,Q8NF37,79888
5236,ACPP,uniprot:P15309,uniprot,P15309,55
5237,PIGR,uniprot:P01833,uniprot,P01833,5284
5238,NFAM1,uniprot:Q8NET5,uniprot,Q8NET5,150372
5239,GLIPR1,uniprot:P48060,uniprot,P48060,11010
5240,ABCA13,uniprot:Q86UQ4,uniprot,Q86UQ4,154664
5241,MANBA,uniprot:O00462,uniprot,O00462,4126
5242,PRCP,uniprot:P42785,uniprot,P42785,5547
5243,ATP11B,uniprot:Q9Y2G3,uniprot,Q9Y2G3,23200
5244,ARL8A,uniprot:Q96BM9,uniprot,Q96BM9,127829
5245,SYNGR1,uniprot:O43759,uniprot,O43759,9145
5246,BST2,uniprot:Q10589,uniprot,Q10589,684
5247,RAB3D,uniprot:O95716,uniprot,O95716,9545
5248,LRMP,uniprot:Q12912,uniprot,Q12912,4033
5249,CD68,uniprot:P34810,uniprot,P34810,968
5250,LAMP1,uniprot:P11279,uniprot,P11279,3916
5251,BRI3,uniprot:O95415,uniprot,O95415,25798
5252,TMEM179B,uniprot:Q7Z7N9,uniprot,Q7Z7N9,374395
5253,MGST1,uniprot:P10620,uniprot,P10620,4257
5254,CPNE3,uniprot:O75131,uniprot,O75131,8895
5255,LAMP2,uniprot:P13473,uniprot,P13473,3920
5256,BUD13,uniprot:Q9BRD0,uniprot,Q9BRD0,84811
5257,RNPC3,uniprot:Q96LT9,uniprot,Q96LT9,55599
5258,PPP1R42,uniprot:Q7Z4L9,uniprot,Q7Z4L9,286187
5259,RNF113A,uniprot:O15541,uniprot,O15541,7737
5260,SRRM3,uniprot:A6NNA2,uniprot,A6NNA2,uniprot_A6NNA2
5261,LSM10,uniprot:Q969L4,uniprot,Q969L4,84967
5262,C10orf11,uniprot:Q9H2I8,uniprot,Q9H2I8,83938
5263,RALYL,uniprot:Q86SE5,uniprot,Q86SE5,138046
5264,SNIP1,uniprot:Q8TAD8,uniprot,Q8TAD8,79753
5265,RBMX2,uniprot:Q9Y388,uniprot,Q9Y388,51634
5266,RBFOX2,uniprot:O43251,uniprot,O43251,23543
5267,DHX35,uniprot:Q9H5Z1,uniprot,Q9H5Z1,60625
5268,NAA38,uniprot:Q9BRA0,uniprot,Q9BRA0,84316
5269,ZC3H15,uniprot:Q8WU90,uniprot,Q8WU90,55854
5270,PRPF18,uniprot:Q99633,uniprot,Q99633,8559
5271,NWD1,uniprot:Q149M9,uniprot,Q149M9,284434
5272,HSD17B2,uniprot:P37059,uniprot,P37059,3294
5273,ensembl:ENSP00000425497,uniprot:A0A140T9Z0,uniprot,A0A140T9Z0,10941
5274,SRD5A1,uniprot:P18405,uniprot,P18405,6715
5275,HSD17B11,uniprot:Q8NBQ5,uniprot,Q8NBQ5,51170
5276,CYP11B2,uniprot:P19099,uniprot,P19099,1585
5277,UGT1A8,uniprot:P22309,uniprot,P22309,54658
5278,HSD17B4,uniprot:P51659,uniprot,P51659,3295
5279,HSD17B12,uniprot:Q53GQ0,uniprot,Q53GQ0,51144
5280,SRD5A2,uniprot:P31213,uniprot,P31213,6716
5281,AKR1C3,uniprot:P42330,uniprot,P42330,8644
